date,orb_gold_ret,nas100_macross_ret,combined_fixed_ret,combined_rp_ret
2017-01-10 00:00:00+00:00,0.008710757413144882,0.0,0.004355378706572441,0.005149268366495667
2017-01-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-12 00:00:00+00:00,-0.011327888988480521,0.0,-0.0056639444942402604,-0.0066963568907951136
2017-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-17 00:00:00+00:00,-0.005990556267703176,0.0,-0.002995278133851588,-0.003541251400302686
2017-01-18 00:00:00+00:00,0.00871528807194383,0.0,0.004357644035971915,0.005151946615576235
2017-01-20 00:00:00+00:00,0.008760359246560987,0.0,0.004380179623280494,0.005178589944358037
2017-01-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-23 00:00:00+00:00,0.00871427211524079,0.0,0.004357136057620395,0.00515134604395375
2017-01-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-25 00:00:00+00:00,0.008688132775650718,0.0,0.004344066387825359,0.005135894061067723
2017-01-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-01-30 00:00:00+00:00,0.008653957953764979,0.0,0.004326978976882489,0.005115691991268223
2017-01-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-01 00:00:00+00:00,-0.01130371700693848,0.0,-0.00565185850346924,-0.006682067889964702
2017-02-02 00:00:00+00:00,0.008852873204388125,0.0,0.004426436602194063,0.005233278552237269
2017-02-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-07 00:00:00+00:00,0.008698367319281792,0.0,0.004349183659640896,0.005141944098884812
2017-02-08 00:00:00+00:00,-0.004383571368357804,0.0,-0.002191785684178902,-0.0025912999649489303
2017-02-09 00:00:00+00:00,0.008444866726533402,0.0,0.004222433363266701,0.004992090013732885
2017-02-10 00:00:00+00:00,0.008786029082414562,0.0,0.004393014541207281,0.005193764385278006
2017-02-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-14 00:00:00+00:00,0.008002396004816212,0.0,0.004001198002408106,0.004730528316813093
2017-02-15 00:00:00+00:00,0.008985250650838526,0.0,0.004492625325419263,0.0053115320226434
2017-02-16 00:00:00+00:00,-0.003355977986977166,0.0,-0.001677988993488583,-0.0019838494481455612
2017-02-17 00:00:00+00:00,0.008664684658750744,0.0,0.004332342329375372,0.005122032964852975
2017-02-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-21 00:00:00+00:00,0.008732785962768667,0.0,0.004366392981384333,0.005162290301140107
2017-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-02-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-01 00:00:00+00:00,0.008660598577207957,0.0,0.0043302992886039785,0.005119617522723977
2017-03-02 00:00:00+00:00,-0.011109811223207948,0.0,-0.005554905611603974,-0.00656744262021061
2017-03-03 00:00:00+00:00,0.008786572049730976,0.0,0.004393286024865488,0.005194085354430726
2017-03-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-06 00:00:00+00:00,0.008823057506401865,0.0,0.004411528753200933,0.0052156533305505815
2017-03-07 00:00:00+00:00,-0.01128222102981862,0.0,-0.00564111051490931,-0.006669360779693994
2017-03-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-09 00:00:00+00:00,0.00883202814414,0.0,0.00441601407207,0.005220956224310723
2017-03-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-13 00:00:00+00:00,-0.0027601006947133295,0.0,-0.0013800503473566648,-0.0016316031455752438
2017-03-14 00:00:00+00:00,0.008305493730534512,0.0,0.004152746865267256,0.004909701201210357
2017-03-15 00:00:00+00:00,-0.011823787000349684,0.0,-0.005911893500174842,-0.006989501542220331
2017-03-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-21 00:00:00+00:00,0.008157141600753292,0.0,0.004078570800376646,0.0048220044725846775
2017-03-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-27 00:00:00+00:00,0.00840024807286341,0.0,0.004200124036431705,0.004965714187728156
2017-03-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-29 00:00:00+00:00,-0.003935091747606515,0.0,-0.0019675458738032574,-0.002326186173504377
2017-03-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-03-31 00:00:00+00:00,0.008235133911220055,0.0,0.004117566955610027,0.004868108768464893
2017-04-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-04 00:00:00+00:00,-0.004462167619218406,0.0,-0.002231083809609203,-0.0026377612735454625
2017-04-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-07 00:00:00+00:00,0.00876539692488869,0.0,0.004382698462444345,0.0051815679124523235
2017-04-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-12 00:00:00+00:00,-0.011219383654851724,0.0,-0.005609691827425862,-0.006632215157125929
2017-04-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-17 00:00:00+00:00,-0.01151650772151309,0.0,-0.005758253860756545,-0.006807856778723051
2017-04-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-21 00:00:00+00:00,-0.011524234629270474,0.0,-0.005762117314635237,-0.006812424455194661
2017-04-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-24 00:00:00+00:00,0.008870873005451392,0.0,0.004435436502725696,0.005243918936514121
2017-04-25 00:00:00+00:00,-0.01136228504395494,0.0,-0.00568114252197747,-0.006716689740395469
2017-04-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-04-28 00:00:00+00:00,0.0024301135249629726,0.0,0.0012150567624814863,0.0014365348623073847
2017-04-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-01 00:00:00+00:00,-0.011109764305506139,0.0,-0.0055548821527530694,-0.0065674148853276035
2017-05-02 00:00:00+00:00,0.0038146531119543263,0.0,0.0019073265559771632,0.002254990199692519
2017-05-03 00:00:00+00:00,0.008327697706579642,0.0,0.004163848853289821,0.004922826837252877
2017-05-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-08 00:00:00+00:00,-0.011300460403622313,0.0,-0.005650230201811156,-0.0066801427847594
2017-05-09 00:00:00+00:00,0.008382729652184305,0.0,0.0041913648260921525,0.004955358366166904
2017-05-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-18 00:00:00+00:00,0.008785628341713307,0.0,0.004392814170856654,0.005193527491823365
2017-05-19 00:00:00+00:00,-0.011476775546898403,0.0,-0.0057383877734492016,-0.006784369541026963
2017-05-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-22 00:00:00+00:00,-5.556053836593369e-05,0.0,-2.7780269182966846e-05,-3.284400070669408e-05
2017-05-23 00:00:00+00:00,0.008559859982862635,0.0,0.004279929991431317,0.00506006701149463
2017-05-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-05-31 00:00:00+00:00,0.00838845820083212,0.0,0.00419422910041606,0.004958744734646597
2017-06-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-02 00:00:00+00:00,0.004001515060713873,0.0,0.0020007575303569365,0.0023654515839341772
2017-06-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-05 00:00:00+00:00,-0.0007470276154079665,0.0,-0.00037351380770398325,-0.00044159715240309536
2017-06-06 00:00:00+00:00,-0.003926713210359248,0.0,-0.001963356605179624,-0.0023212332934322323
2017-06-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-08 00:00:00+00:00,-0.011447317145724181,0.0,-0.005723658572862091,-0.006766955531417988
2017-06-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-13 00:00:00+00:00,0.00840346612572462,0.0,0.00420173306286231,0.00496761650425633
2017-06-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-06-29 00:00:00+00:00,0.008265402996122096,0.0,0.004132701498061048,0.004886002004836468
2017-06-30 00:00:00+00:00,-0.00710764184113272,0.0,-0.00355382092056636,-0.004201604241405707
2017-07-02 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-03 00:00:00+00:00,0.008759465198918103,0.0,0.004379732599459052,0.005178061437934624
2017-07-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-05 00:00:00+00:00,0.008296653374284648,0.0,0.004148326687142324,0.004904475321918014
2017-07-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-10 00:00:00+00:00,0.008449714899595031,0.0,0.0042248574497975155,0.004994955957874995
2017-07-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-13 00:00:00+00:00,-0.0003988220798078117,0.0,-0.00019941103990390584,-0.0002357592826905439
2017-07-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-19 00:00:00+00:00,4.025145891354248e-05,0.0,2.012572945677124e-05,2.379420689365454e-05
2017-07-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-07-31 00:00:00+00:00,0.0025480217748640554,0.0,0.0012740108874320277,0.0015062350264341358
2017-08-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-03 00:00:00+00:00,0.008393739053599898,0.0,0.004196869526799949,0.004961866452634542
2017-08-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-08 00:00:00+00:00,0.002986103135408138,0.0,0.001493051567704069,0.001765202000809629
2017-08-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-16 00:00:00+00:00,0.008960534869187568,0.0,0.004480267434593784,0.005296921560364146
2017-08-17 00:00:00+00:00,-0.011448615907341473,0.0,-0.005724307953670737,-0.006767723280052733
2017-08-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-24 00:00:00+00:00,0.0026749306801507502,0.0,0.0013374653400753751,0.0015812558289229335
2017-08-25 00:00:00+00:00,-0.011086362322726234,0.0,-0.005543181161363117,-0.006553581060790141
2017-08-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-08-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-04 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-07 00:00:00+00:00,0.008514680920570387,0.0,0.004257340460285194,0.005033359906101206
2017-09-08 00:00:00+00:00,-0.003903437833629619,0.0,-0.0019517189168148095,-0.002307474310667853
2017-09-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-15 00:00:00+00:00,0.008555787613159569,0.0,0.004277893806579784,0.005057659674968757
2017-09-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-09-29 00:00:00+00:00,0.0036435628114728246,0.0,0.0018217814057364123,0.002153852051733745
2017-10-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-02 00:00:00+00:00,0.008490512154946872,0.0,0.004245256077473436,0.005019072806325632
2017-10-03 00:00:00+00:00,-0.0031559177386783206,0.0,-0.0015779588693391603,-0.0018655860344033812
2017-10-04 00:00:00+00:00,-0.004045528674724313,0.0,-0.0020227643373621567,-0.0023914697474037632
2017-10-06 00:00:00+00:00,0.008922645300711502,0.0,0.004461322650355751,0.005274523559005555
2017-10-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-09 00:00:00+00:00,-0.011405665221304389,0.0,-0.005702832610652194,-0.006742333454755073
2017-10-11 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-12 00:00:00+00:00,-0.011301221560466757,0.0,-0.005650610780233378,-0.006680592734250029
2017-10-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-19 00:00:00+00:00,-0.0009624911755472306,0.0,-0.0004812455877736153,-0.0005689660643972924
2017-10-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-24 00:00:00+00:00,-0.011543518494239822,0.0,-0.005771759247119911,-0.006823823899716051
2017-10-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-10-31 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-02 00:00:00+00:00,0.008479205243925645,0.0,0.004239602621962823,0.005012388850329277
2017-11-03 00:00:00+00:00,0.008430067497696772,0.0,0.004215033748848386,0.004983341612499487
2017-11-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-09 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-14 00:00:00+00:00,0.008718840927851234,0.0,0.004359420463925617,0.005154046847240029
2017-11-16 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-19 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-20 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-21 00:00:00+00:00,-0.011028228374195646,0.0,-0.005514114187097823,-0.006519215816989836
2017-11-22 00:00:00+00:00,0.008857710011217297,0.0,0.004428855005608649,0.005236137777356169
2017-11-23 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-24 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-28 00:00:00+00:00,-0.011166374173143328,0.0,-0.005583187086571664,-0.006600879185483156
2017-11-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-11-30 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-01 00:00:00+00:00,-0.01109345892400345,0.0,-0.005546729462001725,-0.006557776138523711
2017-12-03 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-04 00:00:00+00:00,-0.00797633154668944,0.0,-0.00398816577334472,-0.004715120599279885
2017-12-05 00:00:00+00:00,0.008828215990429924,0.0,0.004414107995214962,0.0052187027116049394
2017-12-06 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-08 00:00:00+00:00,0.003158451238307894,0.0,0.001579225619153947,0.0018670836848234704
2017-12-10 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-12 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-13 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-14 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-15 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-17 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-18 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-19 00:00:00+00:00,-0.007586974081144826,0.0,-0.003793487040572413,-0.004484956219135131
2017-12-20 00:00:00+00:00,0.008857731394429972,0.0,0.004428865697214986,0.005236150417806979
2017-12-21 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-25 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-26 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-27 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-28 00:00:00+00:00,0.0,0.0,0.0,0.0
2017-12-29 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-01 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-02 00:00:00+00:00,-0.011005859895908757,0.0,-0.005502929947954378,-0.006505992937257758
2018-01-03 00:00:00+00:00,0.008933605147557847,0.0,0.004466802573778923,0.005281002351835023
2018-01-04 00:00:00+00:00,0.009046009894609157,0.0,0.004523004947304578,0.00534744918082854
2018-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0
2018-01-09 00:00:00+00:00,0.008975527767085021,0.0,0.0044877638835425105,0.005305784446931157
